Loan_ID,Customer_ID,Purpose_Category,Purpose,State,Employment_Title,Employment_Level,Emp_Length_Years,Home_Ownership,Annual_Income,Income_Group,Income_Verification_Status,Verified_Income_Flag,Debt_to_Income_Ratio,DTI_Category,Total_Credit_Account,Loan_Amount,Loan_Size_Category,Interest_Rate,Interest_Rate_Category,EMI_Amount,Loan_Term_Months,Loan_Term_Category,Loan_Grade,Loan_Sub_Grade,Loan_Issue_Date,Last_Credit_Check_Date,Last_Payment_Date,Next_Payment_Due_Date,Loan_to_Income_Ratio,EMI_to_Income_Ratio,Total_Payment,Loan_Recovered_Percent,Loan_Recovery_Category,Loan_Status,Profit_Status,Risk_Score,Risk_Category,Risk_Aggregation,Data_Validation_Flag
888048,1104380,Personal,Major Purchase,CA,Rite Aid,Mid,6,Rent,42000,Lower Middle (25-75K),Not Verified,0,0.1349,Medium (10-20),14,1200,Small (<5K),0.1629,Medium (10-20),42.37,36,Short Term,D,D1,2021-09-11,2021-03-16,2021-11-12,2021-12-12,0.028571429,0.012105714,1383,1.1525,Fully Recovered (≥100),Fully Paid,Profit,0.558888484,Moderate,3.755730612,Valid
738507,935897,Personal,Major Purchase,AZ,State Of Arizona,Junior,3,Rent,41280,Lower Middle (25-75K),Not Verified,0,0,Low ( ≤10),17,11000,Medium (5-15K),0.1528,Medium (10-20),382.83,36,Short Term,D,D3,2021-04-11,2021-09-12,2021-09-12,2021-10-12,0.266472868,0.111287791,12538,1.139818182,Fully Recovered (≥100),Fully Paid,Profit,0.587954792,Moderate,3.951056202,Valid
878231,1093000,Personal,Major Purchase,GA,Caravita Homecare,Fresher,1,Rent,18000,Low (<25K),Not Verified,0,0.082,Low ( ≤10),13,3000,Small (<5K),0.1599,Medium (10-20),105.46,36,Short Term,D,D2,2021-09-11,2021-09-14,2021-09-14,2021-10-14,0.166666667,0.070306667,3796,1.265333333,Fully Recovered (≥100),Fully Paid,Profit,0.616591553,Moderate,4.143495238,Valid
710898,903703,Personal,Major Purchase,NY,Downtown Partners,Fresher,1,Rent,125000,Middle (75-150K),Not Verified,0,0.1542,Medium (10-20),21,9600,Medium (5-15K),0.1491,Medium (10-20),332.37,36,Short Term,D,D2,2021-03-11,2021-04-14,2021-04-14,2021-05-14,0.0768,0.03190752,11965,1.246354167,Fully Recovered (≥100),Fully Paid,Profit,0.554722585,Moderate,3.727735771,Valid
536201,692761,Personal,Major Purchase,MD,Mom'S Organic Market,Fresher,1,Rent,30000,Lower Middle (25-75K),Not Verified,0,0.1724,Medium (10-20),9,1450,Small (<5K),0.1558,Medium (10-20),50.68,36,Short Term,D,D3,2021-06-10,2021-09-14,2021-10-11,2021-11-11,0.048333333,0.020272,1686,1.162758621,Fully Recovered (≥100),Fully Paid,Profit,0.656385133,Moderate,4.410908095,Valid
740175,937834,Personal,Major Purchase,CA,Gci,Junior,2,Rent,24000,Low (<25K),Not Verified,0,0.067,Low ( ≤10),4,3500,Small (<5K),0.1565,Medium (10-20),122.45,36,Short Term,D,D4,2021-04-11,2021-05-16,2021-05-12,2021-06-12,0.145833333,0.061225,3979,1.136857143,Fully Recovered (≥100),Fully Paid,Profit,0.676882263,High,4.54864881,Valid
494685,633419,Personal,Major Purchase,CT,Peaberry'S Cafe,Junior,2,Rent,15600,Low (<25K),Not Verified,0,0.0362,Low ( ≤10),5,3500,Small (<5K),0.1607,Medium (10-20),123.18,36,Short Term,D,D5,2021-03-10,2021-06-12,2021-06-12,2021-07-12,0.224358974,0.094753846,4348,1.242285714,Fully Recovered (≥100),Fully Paid,Profit,0.692649191,High,4.654602564,Valid
503561,648155,Personal,Major Purchase,NY,Pentegra Retirement Services,Junior,3,Rent,41000,Lower Middle (25-75K),Not Verified,0,0.2031,High (>20),17,4500,Small (<5K),0.1459,Medium (10-20),155.1,36,Short Term,D,D1,2021-04-10,2021-04-16,2021-12-11,2022-01-11,0.109756098,0.045395122,5345,1.187777778,Fully Recovered (≥100),Fully Paid,Profit,0.617140057,Moderate,4.147181185,Valid
686751,876618,Personal,Major Purchase,HI,Jayar Construction Inc,Mid,8,Rent,48000,Lower Middle (25-75K),Not Verified,0,0.1325,Medium (10-20),6,3600,Small (<5K),0.1602,Medium (10-20),126.61,36,Short Term,D,D5,2021-03-11,2021-06-13,2021-06-13,2021-07-13,0.075,0.0316525,4485,1.245833333,Fully Recovered (≥100),Fully Paid,Profit,0.649219813,Moderate,4.362757143,Valid
482615,613916,Personal,Major Purchase,CA,Wachovia Bank,Junior,3,Rent,39600,Lower Middle (25-75K),Not Verified,0,0.0918,Low ( ≤10),9,7000,Medium (5-15K),0.1496,Medium (10-20),242.53,36,Short Term,D,D2,2021-02-10,2021-05-14,2021-12-10,2022-01-10,0.176767677,0.073493939,7714,1.102,Fully Recovered (≥100),Fully Paid,Profit,0.668635118,High,4.493227994,Valid
875115,1089611,Personal,Major Purchase,IL,Insite Real Estate,Fresher,1,Rent,58000,Lower Middle (25-75K),Not Verified,0,0.0639,Low ( ≤10),15,7500,Medium (5-15K),0.1727,Medium (10-20),268.41,36,Short Term,D,D3,2021-09-11,2021-09-14,2021-09-14,2021-10-14,0.129310345,0.055533103,9662,1.288266667,Fully Recovered (≥100),Fully Paid,Profit,0.565904073,Moderate,3.802875369,Valid
389118,423060,Personal,Major Purchase,AR,Snl Distrubution,Junior,5,Rent,47004,Lower Middle (25-75K),Not Verified,0,0.2019,High (>20),31,10000,Medium (5-15K),0.1505,Medium (10-20),346.92,36,Short Term,D,D4,2021-04-09,2021-08-11,2021-07-11,2021-08-11,0.212747851,0.088567781,12302,1.2302,Fully Recovered (≥100),Fully Paid,Profit,0.654143268,Moderate,4.395842761,Valid
478050,606824,Personal,Major Purchase,TX,Durling Design,Fresher,0,Rent,36000,Lower Middle (25-75K),Not Verified,0,0.0917,Low ( ≤10),8,15000,Medium (5-15K),0.1461,Medium (10-20),517.13,36,Short Term,D,D1,2021-01-10,2021-12-15,2021-02-13,2021-03-13,0.416666667,0.172376667,18617,1.241133333,Fully Recovered (≥100),Fully Paid,Profit,0.755258645,High,5.075338095,Valid
505197,650852,Personal,Major Purchase,CT,Ability Beyond Disabilty,Fresher,0,Rent,25000,Lower Middle (25-75K),Not Verified,0,0.0072,Low ( ≤10),16,3000,Small (<5K),0.1533,Medium (10-20),104.49,36,Short Term,D,D3,2021-04-10,2021-02-13,2021-01-13,2021-02-13,0.12,0.0501552,3749,1.249666667,Fully Recovered (≥100),Fully Paid,Profit,0.537778571,Moderate,3.613872,Invalid
873017,1087250,Personal,Major Purchase,TX,Sa Quality Fence,Fresher,1,Rent,65000,Lower Middle (25-75K),Not Verified,0,0.2345,High (>20),51,10000,Medium (5-15K),0.1562,Medium (10-20),349.7,36,Short Term,D,D1,2021-09-11,2021-05-16,2021-11-13,2021-12-13,0.153846154,0.06456,12352,1.2352,Fully Recovered (≥100),Fully Paid,Profit,0.572435243,Moderate,3.846764835,Valid
498226,638918,Personal,Major Purchase,FL,Zakheim & Associates Law Firm,Fresher,1,Rent,40000,Lower Middle (25-75K),Not Verified,0,0.1189,Medium (10-20),5,3000,Small (<5K),0.157,Medium (10-20),105.04,36,Short Term,D,D4,2021-03-10,2021-04-12,2021-04-12,2021-05-12,0.075,0.031512,3526,1.175333333,Fully Recovered (≥100),Fully Paid,Profit,0.643377764,Moderate,4.323498571,Valid
496543,636296,Personal,Major Purchase,CA,Docstoc.Com,Fresher,0,Rent,110000,Middle (75-150K),Not Verified,0,0.0396,Low ( ≤10),12,20000,Large (>15K),0.1496,Medium (10-20),692.93,36,Short Term,D,D2,2021-04-10,2021-04-13,2021-04-13,2021-05-13,0.181818182,0.075592364,24946,1.2473,Fully Recovered (≥100),Fully Paid,Profit,0.544106215,Moderate,3.656393766,Valid
468125,589435,Personal,Major Purchase,MO,Stadia Studio,Junior,2,Rent,45000,Lower Middle (25-75K),Not Verified,0,0.1341,Medium (10-20),17,3000,Small (<5K),0.167,Medium (10-20),106.51,36,Short Term,E,E2,2021-12-09,2021-12-12,2021-01-13,2021-02-13,0.066666667,0.028402667,3835,1.278333333,Fully Recovered (≥100),Fully Paid,Profit,0.597861111,Moderate,4.017626667,Invalid
479391,609113,Personal,Major Purchase,AZ,Phoenix College,Junior,3,Rent,27840,Lower Middle (25-75K),Not Verified,0,0.1513,Medium (10-20),15,6000,Medium (5-15K),0.1645,Medium (10-20),212.27,36,Short Term,E,E1,2021-01-10,2021-11-14,2021-03-12,2021-04-12,0.215517241,0.09149569,7460,1.243333333,Fully Recovered (≥100),Fully Paid,Profit,0.65968728,Moderate,4.433098522,Valid
766212,967196,Personal,Major Purchase,CA,Unknown,Fresher,0,Rent,30000,Lower Middle (25-75K),Not Verified,0,0.1636,Medium (10-20),6,10000,Medium (5-15K),0.1929,Medium (10-20),368.03,36,Short Term,E,E4,2021-05-11,2021-06-14,2021-06-14,2021-07-14,0.333333333,0.147212,13249,1.3249,Fully Recovered (≥100),Fully Paid,Profit,0.784925737,High,5.274700952,Valid
353933,357782,Personal,Major Purchase,GA,Discount Shoes,Fresher,1,Rent,30000,Lower Middle (25-75K),Not Verified,0,0.204,High (>20),18,7500,Medium (5-15K),0.1475,Medium (10-20),259.08,36,Short Term,E,E2,2021-08-08,2021-09-14,2021-08-11,2021-09-11,0.25,0.103632,9327,1.2436,Fully Recovered (≥100),Fully Paid,Profit,0.693667942,High,4.661448571,Valid
503416,647895,Personal,Major Purchase,IL,Best Buy,Junior,2,Rent,32000,Lower Middle (25-75K),Not Verified,0,0.0349,Low ( ≤10),4,4000,Small (<5K),0.1793,Medium (10-20),144.47,36,Short Term,E,E5,2021-04-10,2021-10-12,2021-10-12,2021-11-12,0.125,0.05417625,5143,1.28575,Fully Recovered (≥100),Fully Paid,Profit,0.651897853,Moderate,4.380753571,Valid
459316,572451,Personal,Major Purchase,FL,Loyola University Maryland,Fresher,0,Rent,85000,Middle (75-150K),Not Verified,0,0.083,Low ( ≤10),52,22400,Large (>15K),0.167,Medium (10-20),795.24,36,Short Term,E,E2,2021-11-09,2021-08-11,2021-08-11,2021-09-11,0.263529412,0.112269176,27111,1.2103125,Fully Recovered (≥100),Fully Paid,Profit,0.544244598,Moderate,3.657323697,Invalid
466211,585526,Personal,Major Purchase,CA,Unknown,Fresher,0,Rent,40000,Lower Middle (25-75K),Not Verified,0,0.0891,Low ( ≤10),4,8000,Medium (5-15K),0.1774,Medium (10-20),288.17,36,Short Term,E,E5,2021-12-09,2021-11-12,2021-11-12,2021-12-12,0.2,0.086451,10400,1.3,Fully Recovered (≥100),Fully Paid,Profit,0.702615221,High,4.721574286,Invalid
669325,855799,Personal,Major Purchase,IL,Banfield,Fresher,1,Rent,57600,Lower Middle (25-75K),Not Verified,0,0.1017,Medium (10-20),41,10400,Medium (5-15K),0.1825,Medium (10-20),377.3,36,Short Term,F,F1,2021-04-11,2021-03-16,2021-12-12,2022-01-12,0.180555556,0.078604167,12869,1.237403846,Fully Recovered (≥100),Fully Paid,Profit,0.576019227,Moderate,3.870849206,Valid
493735,631778,Personal,Major Purchase,MO,Dairy Farmers Of America,Senior,10,Rent,64000,Lower Middle (25-75K),Not Verified,0,0.0709,Low ( ≤10),10,5000,Medium (5-15K),0.1533,Medium (10-20),174.15,36,Short Term,D,D3,2021-04-10,2021-05-13,2021-05-13,2021-06-13,0.078125,0.032653125,6269,1.2538,Fully Recovered (≥100),Fully Paid,Profit,0.62403606,Moderate,4.193522321,Valid
448701,550765,Personal,Major Purchase,FL,American Academy Of Physician Education,Junior,2,Rent,65000,Lower Middle (25-75K),Not Verified,0,0.1342,Medium (10-20),21,6000,Medium (5-15K),0.16,Medium (10-20),210.95,36,Short Term,D,D5,2021-10-09,2021-10-11,2021-09-11,2021-10-11,0.092307692,0.038944615,7361,1.226833333,Fully Recovered (≥100),Fully Paid,Profit,0.581857666,Moderate,3.910083516,Invalid
1000384,1226013,Personal,Major Purchase,FL,Evosus Sovtware,Junior,5,Mortgage,98000,Middle (75-150K),Not Verified,0,0.0425,Low ( ≤10),21,10000,Medium (5-15K),0.1171,Medium (10-20),330.76,36,Short Term,B,B3,2021-10-11,2021-02-15,2021-07-12,2021-08-12,0.102040816,0.040501224,10657,1.0657,Fully Recovered (≥100),Fully Paid,Profit,0.466472824,Moderate,3.134697376,Invalid
544725,702649,Personal,Major Purchase,CO,Basin Western,Junior,5,Mortgage,85200,Middle (75-150K),Not Verified,0,0.1527,Medium (10-20),26,8900,Medium (5-15K),0.1323,Medium (10-20),300.87,36,Short Term,C,C1,2021-07-10,2021-07-13,2021-07-13,2021-08-13,0.104460094,0.042376056,10831,1.216966292,Fully Recovered (≥100),Fully Paid,Profit,0.538383226,Moderate,3.617935278,Valid
496031,635493,Personal,Major Purchase,VT,Burlington School District,Senior,10,Mortgage,56000,Lower Middle (25-75K),Not Verified,0,0.0167,Low ( ≤10),12,10000,Medium (5-15K),0.1273,Medium (10-20),335.67,36,Short Term,C,C1,2021-03-10,2021-04-16,2021-04-13,2021-05-13,0.178571429,0.071929286,12085,1.2085,Fully Recovered (≥100),Fully Paid,Profit,0.536672741,Moderate,3.606440816,Valid
618484,792830,Personal,Major Purchase,CO,Senior Care Of Colorado,Junior,3,Mortgage,45600,Lower Middle (25-75K),Not Verified,0,0.1555,Medium (10-20),21,4750,Small (<5K),0.1223,Medium (10-20),158.3,36,Short Term,C,C1,2021-11-10,2021-09-15,2021-12-13,2022-01-13,0.104166667,0.041657895,5699,1.199789474,Fully Recovered (≥100),Fully Paid,Profit,0.568975685,Moderate,3.823516604,Valid
692382,883046,Personal,Major Purchase,WA,Speciality Minerals,Fresher,1,Mortgage,57000,Lower Middle (25-75K),Not Verified,0,0.1478,Medium (10-20),18,4200,Small (<5K),0.1268,Medium (10-20),140.87,36,Short Term,C,C1,2021-03-11,2021-12-15,2021-03-14,2021-04-14,0.073684211,0.029656842,5071,1.207380952,Fully Recovered (≥100),Fully Paid,Profit,0.554929288,Moderate,3.729124812,Valid
771120,972859,Personal,Major Purchase,GA,Sapa,Senior,10,Mortgage,71000,Lower Middle (25-75K),Not Verified,0,0.0299,Low ( ≤10),13,6000,Medium (5-15K),0.1562,Medium (10-20),209.82,36,Short Term,D,D1,2021-06-11,2021-04-12,2021-04-12,2021-05-12,0.084507042,0.035462535,6701,1.116833333,Fully Recovered (≥100),Fully Paid,Profit,0.534580938,Moderate,3.592383903,Invalid
503727,648377,Personal,Major Purchase,TX,Turbocare,Fresher,1,Mortgage,87000,Middle (75-150K),Not Verified,0,0.1294,Medium (10-20),19,5000,Medium (5-15K),0.1496,Medium (10-20),173.24,36,Short Term,D,D2,2021-04-10,2021-02-12,2021-02-12,2021-03-12,0.057471264,0.023895172,5995,1.199,Fully Recovered (≥100),Fully Paid,Profit,0.537176382,Moderate,3.609825287,Invalid
802683,1008360,Personal,Major Purchase,WA,John H Kooy Trucking Inc.,Fresher,1,Own,36000,Lower Middle (25-75K),Not Verified,0,0.1287,Medium (10-20),8,3925,Small (<5K),0.0999,Low (≤10),126.64,36,Short Term,B,B1,2021-07-11,2021-07-14,2021-07-14,2021-08-14,0.109027778,0.042213333,4559,1.161528662,Fully Recovered (≥100),Fully Paid,Profit,0.534911984,Moderate,3.594608532,Valid
624576,800391,Personal,Major Purchase,FL,Boizao Brazilian Steak-House,Junior,2,Rent,25000,Lower Middle (25-75K),Not Verified,0,0.2405,High (>20),19,5000,Medium (5-15K),0.0962,Low (≤10),160.45,36,Short Term,B,B3,2021-12-10,2021-10-15,2021-12-13,2022-01-13,0.2,0.077016,5796,1.1592,Fully Recovered (≥100),Fully Paid,Profit,0.539760204,Moderate,3.627188571,Valid
539925,697127,Personal,Major Purchase,IL,Eastern Il University,Junior,5,Rent,60000,Lower Middle (25-75K),Not Verified,0,0.0272,Low ( ≤10),10,3500,Small (<5K),0.1186,Medium (10-20),116.02,36,Short Term,B,B5,2021-07-10,2021-07-13,2021-07-13,2021-08-13,0.058333333,0.023204,4177,1.193428571,Fully Recovered (≥100),Fully Paid,Profit,0.548650014,Moderate,3.686928095,Valid
999981,1225586,Personal,Major Purchase,CA,Location Sound Corp,Mid,6,Rent,39000,Lower Middle (25-75K),Not Verified,0,0.1265,Medium (10-20),11,5000,Medium (5-15K),0.1269,Medium (10-20),167.73,36,Short Term,B,B5,2021-10-11,2021-07-15,2021-06-13,2021-07-13,0.128205128,0.051609231,5784,1.1568,Fully Recovered (≥100),Fully Paid,Profit,0.54153868,Moderate,3.639139927,Invalid
459094,572021,Personal,Major Purchase,FL,Juno Beach Fish House,Junior,3,Rent,38400,Lower Middle (25-75K),Not Verified,0,0.0284,Low ( ≤10),12,5000,Medium (5-15K),0.1114,Medium (10-20),164.02,36,Short Term,B,B1,2021-11-09,2021-12-09,2021-12-09,2022-01-09,0.130208333,0.05125625,5047,1.0094,Fully Recovered (≥100),Fully Paid,Profit,0.500052039,Moderate,3.360349702,Valid
508972,656829,Personal,Major Purchase,CA,"West Coast Arborists,Inc.",Mid,9,Rent,64000,Lower Middle (25-75K),Not Verified,0,0.0696,Low ( ≤10),18,8000,Medium (5-15K),0.1422,Medium (10-20),274.28,36,Short Term,C,C5,2021-04-10,2021-05-13,2021-05-13,2021-06-13,0.125,0.0514275,9874,1.23425,Fully Recovered (≥100),Fully Paid,Profit,0.540482568,Moderate,3.632042857,Valid
679950,868610,Personal,Major Purchase,FL,Northroupgrumman,Senior,10,Rent,55000,Lower Middle (25-75K),Not Verified,0,0.1023,Medium (10-20),7,5000,Medium (5-15K),0.138,Medium (10-20),170.41,36,Short Term,C,C4,2021-02-11,2021-03-16,2021-02-13,2021-03-13,0.090909091,0.037180364,5966,1.1932,Fully Recovered (≥100),Fully Paid,Profit,0.61639162,Moderate,4.142151688,Valid
626671,803038,Personal,Major Purchase,NJ,Wicked Fashions  Inc.,Mid,6,Rent,54996,Lower Middle (25-75K),Not Verified,0,0.0532,Low ( ≤10),10,4200,Small (<5K),0.1595,Medium (10-20),147.56,36,Short Term,E,E1,2021-12-10,2021-05-16,2021-12-13,2022-01-13,0.07636919,0.032197251,5312,1.264761905,Fully Recovered (≥100),Fully Paid,Profit,0.641287743,Moderate,4.309453633,Valid
778627,981235,Personal,Major Purchase,NC,First Health Montgomery Hospital,Junior,4,Mortgage,50400,Lower Middle (25-75K),Source Verified,1,0.0612,Low ( ≤10),24,11200,Medium (5-15K),0.0742,Low (≤10),347.98,36,Short Term,A,A3,2021-06-11,2021-11-13,2021-06-13,2021-07-13,0.222222222,0.082852381,8565,0.764732143,Mostly Recovered (75-100),Charged Off,Loss,0.519249406,Moderate,3.489356009,Valid
548599,707254,Personal,Major Purchase,FL,The Charleston At Boca Raton,Senior,10,Mortgage,50000,Lower Middle (25-75K),Source Verified,1,0.1133,Medium (10-20),38,5000,Medium (5-15K),0.0788,Low (≤10),156.41,36,Short Term,A,A5,2021-07-10,2021-02-13,2021-10-12,2021-11-12,0.1,0.0375384,4147,0.8294,Mostly Recovered (75-100),Charged Off,Loss,0.49939983,Moderate,3.355966857,Valid
551223,710391,Personal,Major Purchase,VA,Han Juven Corr Facility,Junior,2,Mortgage,31200,Lower Middle (25-75K),Source Verified,1,0.1585,Medium (10-20),16,1050,Small (<5K),0.0751,Low (≤10),32.67,36,Short Term,A,A4,2021-07-10,2021-05-16,2021-08-11,2021-09-11,0.033653846,0.012565385,390,0.371428571,Partially Recovered (25-75),Charged Off,Loss,0.495658564,Moderate,3.330825549,Valid
712914,906087,Personal,Major Purchase,MN,Essentia Health Duluth Clinic,Mid,7,Mortgage,35000,Lower Middle (25-75K),Source Verified,1,0.18,Medium (10-20),27,4000,Small (<5K),0.0729,Low (≤10),124.04,36,Short Term,A,A4,2021-03-11,2021-05-16,2021-04-13,2021-05-13,0.114285714,0.042528,2972,0.743,Partially Recovered (25-75),Charged Off,Loss,0.532537415,Moderate,3.578651429,Valid
675272,863013,Personal,Major Purchase,LA,Unknown,Senior,10,Mortgage,185000,Upper Middle (150-300K),Source Verified,1,0.1936,Medium (10-20),56,4000,Small (<5K),0.1,Low (≤10),129.07,36,Short Term,B,B2,2021-03-11,2021-02-14,2021-09-13,2021-10-13,0.021621622,0.008372108,4053,1.01325,Fully Recovered (≥100),Charged Off,Profit,0.397930088,Moderate,2.674090193,Valid
582789,748919,Personal,Major Purchase,GA,Right Angle Contracting,Mid,7,Mortgage,106000,Middle (75-150K),Source Verified,1,0.0954,Low ( ≤10),31,15000,Medium (5-15K),0.1112,Medium (10-20),491.94,36,Short Term,B,B3,2021-09-10,2021-05-12,2021-01-12,2021-02-12,0.141509434,0.055691321,7435,0.495666667,Partially Recovered (25-75),Charged Off,Loss,0.577169089,Moderate,3.87857628,Invalid
426666,503821,Personal,Major Purchase,IL,Edg Developmet Group,Mid,8,Mortgage,58704,Lower Middle (25-75K),Source Verified,1,0.074,Low ( ≤10),26,3000,Small (<5K),0.1095,Medium (10-20),98.15,36,Short Term,B,B1,2021-07-09,2021-05-16,2021-10-10,2021-11-10,0.051103843,0.020063369,1291,0.430333333,Partially Recovered (25-75),Charged Off,Loss,0.5658679,Moderate,3.802632286,Valid
732467,928671,Personal,Major Purchase,CA,Onlive Inc,Junior,3,Mortgage,110656,Middle (75-150K),Source Verified,1,0.0782,Low ( ≤10),34,7500,Medium (5-15K),0.1306,Medium (10-20),252.93,36,Short Term,C,C2,2021-04-11,2021-05-12,2021-02-12,2021-03-12,0.067777617,0.027428788,2272,0.302933333,Partially Recovered (25-75),Charged Off,Loss,0.567934309,Moderate,3.816518559,Invalid
746180,944834,Personal,Major Purchase,GA,Ga Air National Guard,Junior,3,Mortgage,48000,Lower Middle (25-75K),Source Verified,1,0.247,High (>20),13,1800,Small (<5K),0.1299,Medium (10-20),60.65,36,Short Term,C,C1,2021-05-11,2021-05-16,2021-09-12,2021-10-12,0.0375,0.0151625,998,0.554444444,Partially Recovered (25-75),Charged Off,Loss,0.658617666,Moderate,4.425910714,Valid
613281,786312,Personal,Major Purchase,MD,Information Technology Coalition,Junior,3,Mortgage,134000,Middle (75-150K),Source Verified,1,0.074,Low ( ≤10),29,25000,Large (>15K),0.152,Medium (10-20),869.09,36,Short Term,D,D4,2021-11-10,2021-07-13,2021-12-12,2022-01-12,0.186567164,0.077828955,21440,0.8576,Mostly Recovered (75-100),Charged Off,Loss,0.634971127,Moderate,4.26700597,Valid
685258,874872,Personal,Major Purchase,CA,Dp Products,Fresher,0,Own,26880,Lower Middle (25-75K),Source Verified,1,0.0147,Low ( ≤10),3,4500,Small (<5K),0.0766,Low (≤10),140.31,36,Short Term,A,A5,2021-02-11,2021-03-12,2021-11-11,2021-12-11,0.167410714,0.062638393,1164,0.258666667,Partially Recovered (25-75),Charged Off,Loss,0.555093784,Moderate,3.73023023,Valid
655691,838623,Personal,Major Purchase,NY,"North Country Technology,Inc.",Senior,10,Own,54000,Lower Middle (25-75K),Source Verified,1,0.1436,Medium (10-20),17,20000,Large (>15K),0.1074,Medium (10-20),652.32,36,Short Term,B,B4,2021-01-11,2021-10-12,2021-06-12,2021-07-12,0.37037037,0.14496,10853,0.54265,Partially Recovered (25-75),Charged Off,Loss,0.707949421,High,4.757420106,Valid
710884,903687,Personal,Major Purchase,NJ,Midas International,Fresher,1,Own,30000,Lower Middle (25-75K),Source Verified,1,0.0608,Low ( ≤10),5,5000,Medium (5-15K),0.1268,Medium (10-20),167.71,36,Short Term,C,C1,2021-04-11,2021-03-13,2021-10-12,2021-11-12,0.166666667,0.067084,3175,0.635,Partially Recovered (25-75),Charged Off,Loss,0.699957766,High,4.70371619,Valid
549319,708126,Personal,Major Purchase,FL,Plumbers And Pipefitters Local 630,Senior,10,Rent,93000,Middle (75-150K),Source Verified,1,0.0957,Low ( ≤10),12,6000,Medium (5-15K),0.0751,Low (≤10),186.67,36,Short Term,A,A4,2021-07-10,2021-06-13,2021-01-13,2021-02-13,0.064516129,0.024086452,5486,0.914333333,Mostly Recovered (75-100),Charged Off,Loss,0.449835144,Moderate,3.022892166,Invalid
784643,987872,Personal,Major Purchase,FL,Navy,Junior,2,Rent,36000,Lower Middle (25-75K),Source Verified,1,0.1177,Medium (10-20),12,12000,Medium (5-15K),0.0542,Low (≤10),348.35,36,Short Term,A,A1,2021-06-11,2021-08-13,2021-08-13,2021-09-13,0.333333333,0.116116667,8708,0.725666667,Partially Recovered (25-75),Charged Off,Loss,0.578082483,Moderate,3.884714286,Valid
875979,1090577,Personal,Major Purchase,CA,Abc Unified District,Junior,2,Rent,50400,Lower Middle (25-75K),Source Verified,1,0.0014,Low ( ≤10),8,7100,Medium (5-15K),0.0699,Low (≤10),219.2,36,Short Term,A,A3,2021-09-11,2021-02-14,2021-10-13,2021-11-13,0.140873016,0.052190476,5513,0.776478873,Mostly Recovered (75-100),Charged Off,Loss,0.540060553,Moderate,3.629206916,Valid
700028,891664,Personal,Major Purchase,FL,Unknown,Junior,3,Rent,45600,Lower Middle (25-75K),Source Verified,1,0.2818,High (>20),22,4000,Small (<5K),0.0579,Low (≤10),121.31,36,Short Term,A,A2,2021-03-11,2021-10-13,2021-05-13,2021-06-13,0.087719298,0.031923684,3221,0.80525,Mostly Recovered (75-100),Charged Off,Loss,0.566369421,Moderate,3.806002506,Valid
665748,851179,Personal,Major Purchase,MA,National Grid,Senior,10,Rent,80000,Middle (75-150K),Source Verified,1,0.1081,Medium (10-20),27,8000,Medium (5-15K),0.0729,Low (≤10),248.08,36,Short Term,A,A4,2021-02-11,2021-04-16,2021-06-12,2021-07-12,0.1,0.037212,5492,0.6865,Partially Recovered (25-75),Charged Off,Loss,0.467288265,Moderate,3.140177143,Valid
801055,1006602,Personal,Major Purchase,MI,U Of D Jesuit High School,Junior,3,Rent,65000,Lower Middle (25-75K),Source Verified,1,0.0962,Low ( ≤10),10,7500,Medium (5-15K),0.0999,Low (≤10),241.97,36,Short Term,B,B1,2021-07-11,2021-07-12,2021-02-12,2021-03-12,0.115384615,0.044671385,2036,0.271466667,Partially Recovered (25-75),Charged Off,Loss,0.597726256,Moderate,4.01672044,Invalid
765440,966322,Personal,Major Purchase,MD,Medtemp,Fresher,0,Rent,44500,Lower Middle (25-75K),Source Verified,1,0.0609,Low ( ≤10),19,3900,Small (<5K),0.1099,Medium (10-20),127.67,36,Short Term,B,B3,2021-05-11,2021-11-14,2021-08-13,2021-09-13,0.087640449,0.034427865,3488,0.894358974,Mostly Recovered (75-100),Charged Off,Loss,0.573201769,Moderate,3.851915891,Valid
520090,672327,Personal,Major Purchase,NY,Absolute Rehab And Physical Therapy,Fresher,0,Rent,24000,Low (<25K),Source Verified,1,0.1535,Medium (10-20),11,1000,Small (<5K),0.1099,Medium (10-20),32.74,36,Short Term,B,B4,2021-05-10,2021-05-16,2021-12-10,2022-01-10,0.041666667,0.01637,1097,1.097,Fully Recovered (≥100),Charged Off,Profit,0.626105088,Moderate,4.20742619,Valid
580492,746231,Personal,Major Purchase,NY,Price Chopper,Junior,3,Rent,18000,Low (<25K),Source Verified,1,0.136,Medium (10-20),6,8000,Medium (5-15K),0.1075,Medium (10-20),260.97,36,Short Term,B,B2,2021-09-10,2021-09-11,2021-05-11,2021-06-11,0.444444444,0.17398,2125,0.265625,Partially Recovered (25-75),Charged Off,Loss,0.83500189,High,5.611212698,Invalid
821953,1030350,Personal,Major Purchase,CA,Brawley Insurance Services,Junior,3,Rent,84000,Middle (75-150K),Source Verified,1,0.2406,High (>20),20,3200,Small (<5K),0.1099,Medium (10-20),104.75,36,Short Term,B,B3,2021-07-11,2021-02-13,2021-08-12,2021-09-12,0.038095238,0.014964286,1397,0.4365625,Partially Recovered (25-75),Charged Off,Loss,0.602351595,Moderate,4.047802721,Valid
